
-----------------------------------------------------------------

Namespace(epochs=100, num_users=100, frac=0.05, minibatch=0, lr=0.1, lr_decay=0.995, momentum=0.5, dataset='mnist', iid='false', num_classes=10, gpu=0, dp_mechanism='Laplace', dp_epsilon=100.0, dp_epsilon_global=0, dp_clip=200.0, runs=10)

 51,63.73
 52,63.61
 53,63.80
 54,64.52
 55,63.73
 56,64.36
 57,65.11
 58,65.57
 59,66.31
 60,66.78
 61,67.55
 62,67.23
 63,66.95
 64,68.09
 65,68.18
 66,68.55
 67,68.39
 68,68.25
 69,68.55
 70,69.27
 71,69.94
 72,69.90
 73,70.61
 74,71.19
 75,71.02
 76,71.41
 77,70.51
 78,69.59
 79,69.59
 80,70.59
 81,71.05
 82,70.81
 83,71.84
 84,71.33
 85,72.08
 86,72.44
 87,72.38
 88,72.78
 89,72.41
 90,73.03
 91,73.36
 92,73.54
 93,73.77
 94,74.14
 95,73.82
 96,73.43
 97,73.76
 98,74.50
 99,74.18
Run 5 Of 10 Complete
  0,7.08
  1,9.31
  2,9.12
  3,10.39
  4,11.51
  5,14.09
  6,20.40
  7,23.20
  8,25.77
  9,27.96
 10,28.92
 11,30.14
 12,33.00
 13,35.43
 14,34.11
 15,35.83
 16,36.17
 17,39.16
 18,39.39
 19,40.05
 20,39.56
 21,39.24
 22,41.14
 23,41.58
 24,42.38
 25,42.67
 26,41.41
 27,42.75
 28,43.91
 29,43.26
 30,42.71
 31,41.23
 32,41.42
 33,41.06
 34,43.03
 35,44.06
 36,44.27
 37,45.74
 38,44.51
 39,43.37
 40,44.56
 41,46.83
 42,47.05
 43,47.40
 44,49.58
 45,48.33
 46,46.91
 47,47.65
 48,46.54
 49,47.81
 50,50.87
 51,51.94
 52,52.40
 53,52.39
 54,53.90
 55,55.50
 56,56.53
 57,56.92
 58,58.28
 59,58.35
 60,59.38
 61,56.37
 62,57.12
 63,59.14
 64,62.33
 65,63.05
 66,63.46
 67,62.85
 68,63.74
 69,64.58
 70,65.18
 71,64.10
 72,64.64
 73,66.07
 74,66.70
 75,67.49
 76,68.07
 77,67.07
 78,67.61
 79,68.52
 80,69.68
 81,69.32
 82,69.25
 83,69.38
 84,70.63
 85,71.63
 86,72.34
 87,73.06
 88,73.41
 89,72.66
 90,72.88
 91,73.35
 92,74.06
 93,74.50
 94,73.89
 95,74.75
 96,74.38
 97,74.54
 98,75.27
 99,75.60
Run 6 Of 10 Complete
  0,10.23
  1,11.31
  2,12.58
  3,13.30
  4,15.18
  5,16.48
  6,17.49
  7,17.60
  8,16.22
  9,18.29
 10,20.15
 11,25.28
 12,32.76
 13,33.47
 14,38.22
 15,39.16
 16,38.69
 17,38.47
 18,40.49
 19,43.26
 20,43.75
 21,42.21
 22,44.62
 23,45.12
 24,48.10
 25,49.14
 26,51.20
 27,52.63
 28,54.11
 29,54.93
 30,52.79
 31,52.29
 32,52.45
 33,54.07
 34,54.12
 35,53.65
 36,56.76
 37,56.75
 38,57.34
 39,59.33
 40,58.35
 41,57.94
 42,59.13
 43,61.27
 44,60.78
 45,62.84
 46,62.37
 47,63.56
 48,63.60
 49,64.31
 50,65.10
 51,65.34
 52,64.11
 53,65.25
 54,63.35
 55,62.23
 56,64.07
 57,64.66
 58,65.00
 59,65.75
 60,66.38
 61,66.73
 62,65.75
 63,66.16
 64,66.44
 65,67.60
 66,68.50
 67,67.90
 68,69.76
 69,69.99
 70,70.54
 71,70.31
 72,71.57
 73,73.64
 74,73.26
 75,72.50
 76,71.08
 77,71.28
 78,70.74
 79,71.11
 80,71.12
 81,71.51
 82,70.45
 83,70.69
 84,72.71
 85,74.89
 86,74.02
 87,72.81
 88,73.52
 89,72.61
 90,72.27
 91,72.83
 92,73.81
 93,75.75
 94,75.34
 95,75.68
 96,75.39
 97,75.35
 98,75.38
 99,75.54
Run 7 Of 10 Complete
  0,9.57
  1,11.71
  2,12.04
  3,13.21
  4,15.22
  5,16.46
  6,18.99
  7,20.11
  8,19.79
  9,20.59
 10,19.88
 11,19.79
 12,24.52
 13,24.31
 14,23.19
 15,22.86
 16,26.81
 17,28.15
 18,30.94
 19,31.96
 20,33.95
 21,34.15
 22,33.95
 23,33.38
 24,34.66
 25,34.65
 26,34.13
 27,34.74
 28,37.76
 29,38.04
 30,39.92
 31,45.38
 32,43.18
 33,44.16
 34,45.13
 35,44.80
 36,45.73
 37,45.91
 38,45.61
 39,46.33
 40,46.61
 41,48.68
 42,48.14
 43,48.42
